,Concentration (Ni)
Distance (nm),Ion Count,Al ion%,Ni ion%,Ti ion%,H2 ion%,Co ion%,Cr ion%,H ion%,O ion%,Al ion% Sigma,Ni ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,Co ion% Sigma,Cr ion% Sigma,H ion% Sigma,O ion% Sigma
-1.35000002011657,24164,3.15345141532859,25.2441648733653,0.765601721569277,0.0124151630524748,34.1251448435689,36.3598741930144,0.335209402416818,0.00413838768415825,0.11242185126249,0.279459346540956,0.0560722724864982,0.00716745276347279,0.30500901434452,0.309451282660789,0.0371830115649666,0.00413830205200917
-1.25000001862645,24290,3.1700288184438,24.8950185261424,0.749279538904899,0,33.9110745162618,36.9740634005764,0.271716755866612,0.0288184438040346,0.112414607660315,0.277444960786533,0.0553318273535399,0,0.303753550943754,0.309737998401353,0.0334005504741128,0.0108907783096622
-1.15000001713634,24609,3.05172904222033,25.0152383274412,0.678613515380552,0.00406355398431468,33.5771465723922,37.3603153317892,0.276321670933398,0.0365719858588321,0.109646818869716,0.276084386833361,0.0523342079871761,0.00406347142112101,0.30104656366696,0.308377770902946,0.0334625963494168,0.0121884325655098
-1.05000001564622,24475,3.0194075587334,25.4096016343207,0.7926455566905,0.00817160367722165,33.7895812053115,36.6578140960163,0.306435137895812,0.0163432073544433,0.109381011486707,0.27827810754092,0.0566826438336442,0.00577796028285551,0.302338338267825,0.308012580517484,0.0353298256436973,0.00817093589886986
-0.950000014156103,24723,3.35315293451442,25.2275209319257,0.849411479189419,0.00808963313513732,33.430408930955,36.8563685636856,0.266957893459532,0.00808963313513732,0.114490629083463,0.276221572345013,0.0583654887565975,0.00572000306949687,0.300025525198985,0.306810673564909,0.0328163543134584,0.00572000306949687
-0.850000012665987,24602,3.4062271360052,25.0101617754654,0.837330298349728,0.0162588407446549,34.2939598406634,36.2165677587188,0.203235509308186,0.0162588407446549,0.115644813459969,0.276104987512728,0.0580948053992297,0.00812875947070672,0.302639950870921,0.306423719911333,0.0287126196933527,0.00812875947070672
-0.750000011175871,24724,3.19932049830125,25.3761527260961,0.958582753599741,0.00404465296877528,33.675780618023,36.5151270021032,0.246723831095292,0.0242679178126517,0.111920259842211,0.276753001735999,0.0619674837051229,0.00404457117185998,0.300563017334368,0.306204922342105,0.0315507557517898,0.00990613373511529
-0.650000009685755,24637,3.24308966189065,25.4860575557089,0.998498193773593,0.0202946787352356,33.6323416000325,36.3234160003247,0.26788975930511,0.0284125502293299,0.112856496016779,0.27763626228643,0.0633432907082713,0.00907513522174058,0.300997500002224,0.306400386723326,0.0329307520137662,0.0107374088633058
-0.550000008195639,25131,3.21117345111615,25.3710556682981,1.09028689666149,0.011937447773666,34.2684334089372,35.7884684254506,0.230790656957542,0.0278540448052206,0.111208916504217,0.27448463152681,0.0655065884712905,0.00689167730354199,0.299384444858986,0.302394011199058,0.0302693079582969,0.0105263730493194
-0.450000006705523,24383,3.2317598326703,26.2026821966124,1.23446663659107,0.00820243612352869,33.4823442562441,35.5739654677439,0.229668211458803,0.0369109625558791,0.113251090251239,0.281610986628791,0.0707129272590414,0.00579976032974466,0.302226698470221,0.306586671700937,0.030655442054706,0.0123013832771255
