,Cylinder ID: 1
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,H ion%,P ion%,B ion%,Mn ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,H ion% Sigma,P ion% Sigma,B ion% Sigma,Mn ion% Sigma
4.2,112,79.46428571428571,0,7.142857142857142,1.7857142857142856,0.8928571428571428,8.035714285714286,0,2.6785714285714284,0,0,0,0,0,0,3.8170854945547825,0,2.433518370961596,1.2513658718334555,0.8888622362733644,2.5686967312686644,0,1.5256216471818476,0,0,0,0,0,0
4.3,97,63.91752577319587,1.0309278350515463,11.34020618556701,2.0618556701030926,1.0309278350515463,9.278350515463918,0,11.34020618556701,0,0,0,0,0,0,4.876096203849991,1.025600006956303,3.219496570470839,1.442843406231923,1.025600006956303,2.94581174512516,0,3.219496570470839,0,0,0,0,0,0
4.4,103,63.10679611650486,0,9.70873786407767,2.912621359223301,2.912621359223301,11.650485436893204,0,9.70873786407767,0,0,0,0,0,0,4.754366307513867,0,2.91733053183632,1.6569323999667214,1.6569323999667214,3.1612255408522345,0,2.91733053183632,0,0,0,0,0,0
4.5,117,70.08547008547008,0,10.256410256410255,0,2.564102564102564,8.547008547008547,0,8.547008547008547,0,0,0,0,0,0,4.233135359236845,0,2.804829586811511,0,1.461282759427539,2.5847175771892212,0,2.5847175771892212,0,0,0,0,0,0
4.6000000000000005,113,73.45132743362832,0,7.964601769911504,2.6548672566371683,0.8849557522123894,7.079646017699115,0,7.964601769911504,0,0,0,0,0,0,4.154148413419364,0,2.5469490609195997,1.5123047098770785,0.8810313171227336,2.412803631283044,0,2.5469490609195997,0,0,0,0,0,0
4.7,112,68.75,0,13.392857142857142,0.8928571428571428,1.7857142857142856,10.714285714285714,0,4.464285714285714,0,0,0,0,0,0,4.379780551417094,0,3.218136511350184,0.8888622362733644,1.2513658718334555,2.9225610299463267,0,1.951415979693143,0,0,0,0,0,0
4.800000000000001,114,78.94736842105263,0.8771929824561403,5.263157894736842,0.8771929824561403,1.7543859649122806,7.894736842105263,0,3.508771929824561,0,0,0.8771929824561403,0,0,0,3.8182960532105876,0.8733371704606866,2.091366879576385,0.8733371704606866,1.2296081474569516,2.5255654472036664,0,1.723332432030707,0,0,0.8733371704606866,0,0,0
4.9,118,66.94915254237289,0.847457627118644,10.16949152542373,0,1.694915254237288,11.864406779661017,0,8.47457627118644,0,0,0,0,0,0,4.330348390978369,0.8438590646753579,2.782406278831432,0,1.18828600286966,2.9768549689580897,0,2.5638278852014103,0,0,0,0,0,0
5,115,71.30434782608695,0,5.217391304347826,0,4.3478260869565215,14.782608695652174,0,4.3478260869565215,0,0,0,0,0,0,4.218102565088905,0,2.0736817885358407,0,1.901667499426736,3.309716065211172,0,1.901667499426736,0,0,0,0,0,0
5.1000000000000005,120,75.83333333333333,0,7.5,0,1.6666666666666667,8.333333333333332,0,6.666666666666667,0,0,0,0,0,0,3.9079394494721567,0,2.4044230077089184,0,1.1686491093312572,2.5230419617479094,0,2.2771001702132443,0,0,0,0,0,0
5.2,110,71.81818181818181,0.9090909090909091,10.909090909090908,0,2.727272727272727,4.545454545454546,0,8.181818181818182,0,0,0,0,0,0.9090909090909091,4.289487087529189,0.9049492433184968,2.9724505140712694,0,1.552971510007207,1.9860520397847796,0,2.61332193581184,0,0,0,0,0,0.9049492433184968
5.300000000000001,101,77.22772277227723,0,7.920792079207921,2.9702970297029703,0.9900990099009901,4.9504950495049505,0,3.9603960396039604,0,0,0,0,0,1.9801980198019802,4.172815267157407,0,2.6872273258103183,1.689240964133677,0.9851853368415734,2.1584329292458206,0,1.9405900581934508,0,0,0,0,0,1.386278649080601
5.4,98,68.36734693877551,0,10.204081632653061,0,2.0408163265306123,8.16326530612245,0,11.224489795918368,0,0,0,0,0,0,4.697633540618664,0,3.057751743936302,0,1.42827390249748,2.765840519097708,0,3.188723448138099,0,0,0,0,0,0
5.5,100,73,1,9,2,1,9,1,3,0,1,0,0,0,0,4.439594576084622,0.99498743710662,2.861817604250837,1.4000000000000001,0.99498743710662,2.861817604250837,0.99498743710662,1.7058722109231979,0,0.99498743710662,0,0,0,0
5.6000000000000005,97,70.10309278350515,0,11.34020618556701,0,1.0309278350515463,7.216494845360824,0,9.278350515463918,1.0309278350515463,0,0,0,0,0,4.648318242092613,0,3.219496570470839,0,1.025600006956303,2.6273181942122643,0,2.94581174512516,1.025600006956303,0,0,0,0,0
5.7,121,64.46280991735537,0,17.355371900826448,0.8264462809917356,0.8264462809917356,5.785123966942149,0,10.743801652892563,0,0,0,0,0,0,4.351144172973782,0,3.4429569458721563,0.8230241284825937,0.8230241284825937,2.122381200875362,0,2.8151756566784667,0,0,0,0,0,0
5.800000000000001,93,66.66666666666666,0,12.903225806451612,1.0752688172043012,2.1505376344086025,8.60215053763441,0,8.60215053763441,0,0,0,0,0,0,4.888237167378443,0,3.476231652131127,1.0694721775786498,1.5042196967050403,2.9075690246733554,0,2.9075690246733554,0,0,0,0,0,0
5.9,106,71.69811320754717,0,12.264150943396226,0.9433962264150944,1.8867924528301887,5.660377358490567,0,6.60377358490566,0.9433962264150944,0,0,0,0,0,4.375307949520408,0,3.1860629516474606,0.9389356991742922,1.3215173508914622,2.2444856199570116,0,2.412169486461068,0.9389356991742922,0,0,0,0,0
6,104,68.26923076923077,0,6.730769230769231,0.9615384615384616,2.8846153846153846,11.538461538461538,0,9.615384615384617,0,0,0,0,0,0,4.563900161447393,0,2.456885279245963,0.9569045142703854,1.6412370233372362,3.132813400080972,0,2.890772521577338,0,0,0,0,0,0
6.1000000000000005,115,72.17391304347827,0,10.434782608695652,0.8695652173913043,1.7391304347826086,5.217391304347826,0,9.565217391304348,0,0,0,0,0,0,4.178950960874464,0,2.850771936311176,0.8657762441719378,1.21901053535082,2.0736817885358407,0,2.742623871226593,0,0,0,0,0,0
6.2,117,61.53846153846154,0.8547008547008548,14.529914529914532,3.418803418803419,0,11.965811965811966,0,7.6923076923076925,0,0,0,0,0,0,4.49773343234374,0.8510404487813981,3.257959401121741,1.6799270564748459,0,3.0005705163786636,0,2.4635100585398018,0,0,0,0,0,0
