,Cylinder ID: 0_both L12 and DO22
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,O2 ion%,H ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,O2 ion% Sigma,H ion% Sigma
2.8000000000000003,147,59.863945578231295,4.081632653061225,4.081632653061225,12.244897959183673,14.285714285714285,4.081632653061225,0,0.6802721088435374,0,0,0.6802721088435374,0,4.042884551168823,1.6319587583816,1.6319587583816,2.703678861660555,2.886150127292031,1.6319587583816,0,0.6779543095709863,0,0,0.6779543095709863,0
2.9000000000000004,150,62.66666666666667,0,5.333333333333334,8.666666666666668,10,7.333333333333333,0,5.333333333333334,0,0,0.6666666666666667,0,3.9493084251596553,0,1.8346459947155815,2.2971802360801026,2.4494897427831783,2.1284666711908766,0,1.8346459947155815,0,0,0.6644407283433801,0
3,156,60.89743589743589,2.564102564102564,7.6923076923076925,6.41025641025641,10.897435897435898,5.769230769230769,0.641025641025641,5.128205128205128,0,0,0,0,3.906967716310211,1.265507991776473,2.133462293173958,1.96105389931747,2.4948530101669077,1.8667795065272133,0.6389677684886641,1.7659929018492166,0,0,0,0
3.1,114,62.28070175438597,0.8771929824561403,8.771929824561402,7.894736842105263,11.403508771929824,2.631578947368421,0.8771929824561403,4.385964912280701,0,0,0.8771929824561403,0,4.53948018936613,0.8733371704606866,2.6494723566214025,2.5255654472036664,2.976974304177393,1.4992181792363357,0.8733371704606866,1.9179663092194785,0,0,0.8733371704606866,0
3.2,125,56.8,0,10.4,11.200000000000001,4.8,10.4,0,4,0,0,1.6,0.8,4.430584611538301,0,2.7303333129857976,2.8207233114929937,1.9119832635250757,2.7303333129857976,0,1.7527121840165316,0,0,1.1222833866720117,0.796793574271279
3.3000000000000003,113,62.83185840707964,1.7699115044247788,5.3097345132743365,9.734513274336283,7.079646017699115,7.079646017699115,0,3.5398230088495577,0,0.8849557522123894,1.7699115044247788,0,4.546070373313735,1.2403916156829196,2.1093558357524236,2.7885521011370296,2.412803631283044,2.412803631283044,0,1.738303399159868,0,0.8810313171227336,1.2403916156829196,0
3.4000000000000004,144,67.36111111111111,1.3888888888888888,8.333333333333332,4.166666666666666,8.333333333333332,6.944444444444445,0,3.4722222222222223,0,0,0,0,3.9074286630543504,0.9752488163398563,2.3032116599690275,1.6652192789280276,2.3032116599690275,2.118403381680918,0,1.5256280470444523,0,0,0,0
3.5,115,66.08695652173913,0,6.956521739130435,3.4782608695652173,6.086956521739131,9.565217391304348,0,6.086956521739131,0,0,1.7391304347826086,0,4.414609963437782,0,2.3724120530839112,1.7086170056504844,2.2295341928720966,2.742623871226593,0,2.2295341928720966,0,0,1.21901053535082,0
3.6,95,66.3157894736842,1.0526315789473684,3.1578947368421053,4.2105263157894735,8.421052631578947,10.526315789473683,0,6.315789473684211,0,0,0,0,4.849085658631039,1.0470767561154526,1.7941928973195587,2.060465199703549,2.8491755700166506,3.1486475874532562,0,2.4956588639444353,0,0,0,0
3.7,111,60.36036036036037,1.8018018018018018,10.81081081081081,0.9009009009009009,8.108108108108109,9.00900900900901,0,5.405405405405405,0,0,3.6036036036036037,0,4.642792470136051,1.262536023737965,2.9472959827365983,0.8968336074384397,2.590817801456274,2.7175417110211204,0,2.146277172733286,0,0,1.7690390363041926,0
3.8000000000000003,97,61.855670103092784,0,9.278350515463918,2.0618556701030926,8.24742268041237,6.185567010309279,1.0309278350515463,11.34020618556701,0,0,0,0,4.931952506864323,0,2.94581174512516,1.442843406231923,2.793073699796224,2.4459001290227738,1.025600006956303,3.219496570470839,0,0,0,0
3.9000000000000004,118,69.49152542372882,1.694915254237288,7.627118644067797,0.847457627118644,4.23728813559322,11.864406779661017,0,3.389830508474576,0.847457627118644,0,0,0,4.2387242610828855,1.18828600286966,2.4434952140292476,0.8438590646753579,1.8543905820074666,2.9768549689580897,0,1.665940208836309,0.8438590646753579,0,0,0
4,122,63.934426229508205,0,9.836065573770492,0.819672131147541,3.278688524590164,11.475409836065573,0,9.836065573770492,0.819672131147541,0,0,0,4.347442969633568,0,2.6961696744010997,0.8163059069407409,1.6122457965031596,2.885600134615417,0,2.6961696744010997,0.8163059069407409,0,0,0
4.1000000000000005,94,68.08510638297872,0,8.51063829787234,2.127659574468085,5.319148936170213,6.382978723404255,0,7.446808510638298,1.0638297872340425,0,1.0638297872340425,0,4.807937726519422,0,2.878077197872763,1.4883913284539245,2.3146654282653953,2.521303814512326,0,2.707801758335306,1.058155987913608,0,1.058155987913608,0
