,Concentration (Al)
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,O2 ion%,H ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,O2 ion% Sigma,H ion% Sigma
-0.9500000141561031,27507,50.85978114661722,1.8722506998218635,5.72945068528011,19.63136656123896,18.922456102083107,0.9888392045661104,0.22539717162903988,1.0360999018431671,0.02181262951248773,0.029083506016650305,0.6216599411059004,0.0618024502853819,0.3014284032465744,0.08172525906928838,0.14012734645319608,0.2394952720857842,0.23616603131253597,0.05966000709139662,0.028593190724070933,0.06105448941068265,0.00890399745211132,0.010281076787545041,0.04739152641205909,0.014984663316791472
-0.850000012665987,25584,51.19606003752345,1.9934333958724202,6.175734834271419,18.75,18.538930581613506,1.0983427141963729,0.2188868042526579,1.2234208880550344,0.019543464665415886,0.007817385866166354,0.7113821138211381,0.06644777986241401,0.3125082513223746,0.08738647663009073,0.15049347931276777,0.244021502950947,0.24295909965056317,0.06516081357154183,0.029217949861835728,0.0687275263558472,0.008739249000334053,0.00552751049103804,0.05254325582986232,0.016110598584691545
-0.7500000111758709,23685,52.88157061431286,1.6719442685243824,6.413341777496305,17.462529026810216,17.880515093941312,1.427063542326367,0.26599113362887905,1.2581802828794595,0.01266624445851805,0.03377665188938147,0.6417563858982478,0.0506649778340722,0.32434774357579177,0.08331303004902932,0.15918878491247596,0.2466848365811406,0.24898685900701456,0.07706617568709904,0.033467134086334,0.07242446675383638,0.007312396500740758,0.011939832849532915,0.05188601988767284,0.01462201376736372
-0.6500000096857548,21805,54.46915844989682,1.6831002063746845,6.457234579224948,16.390736069708783,16.592524650309564,1.7885806007796374,0.2522357257509745,1.6005503324925476,0.03210272873194221,0.04127493694106856,0.6145379500114653,0.07796376977757395,0.3372485770765893,0.0871146164625153,0.16643717618568246,0.25069656484491626,0.2519304591301977,0.08975470138727008,0.033968536714560224,0.0849870896443111,0.012131743168046598,0.013755472653276452,0.05292461881517943,0.018901619114587036
-0.5500000081956387,20743,54.543701489659156,1.4510919346285494,7.443474907197609,15.605264426553536,15.928264956852914,2.0970929952273054,0.22658246155329512,1.8705105336740104,0.019283613749216603,0.048209034373041505,0.703851901846406,0.06267174468495396,0.34572720410232094,0.0830304876778067,0.1822449912952998,0.2519750039860889,0.25408174131717937,0.09948803538317727,0.033012984333760605,0.09406846669476229,0.009640877185388648,0.015241360056479747,0.05804583478408353,0.017376566877705172
-0.45000000670552254,18786,55.76493133184286,1.5969338869370808,7.734483125731928,14.585329500692005,14.569360161822633,2.5444479931864152,0.22889385712764826,2.012136697540722,0.037261790695198554,0.026615564782284683,0.8037900564249973,0.09581603321622484,0.3623654474263645,0.0914598794694352,0.19490285401581778,0.2575177673102083,0.2574008105943985,0.11489018352609415,0.03486601425475041,0.10244664155154726,0.014081008932075693,0.01190125831276768,0.06514809112852356,0.022573233445119197
-0.3500000052154064,17104,56.986669784845645,1.578578110383536,8.109214218896165,13.27174929840973,13.295135640785782,3.1805425631431246,0.2104770813844715,2.607577174929841,0.023386342376052385,0.05846585594013096,0.6255846585594014,0.05261927034611787,0.3785640151867794,0.09530792440987648,0.20872598793710878,0.2594152686235235,0.2596087188031375,0.13417854688353187,0.0350425769499072,0.1218519059023691,0.011691803805552006,0.018483121484213112,0.06028808571685927,0.017535141528811662
-0.2500000037252903,16083,58.58981533296027,1.5295653795933595,8.64266616924703,11.030280420319592,12.42927314555742,3.942050612447926,0.19896785425604674,2.6798482870111298,0.05595970900951316,0.062177454455014616,0.7274762171236709,0.11191941801902631,0.3884016956338844,0.09677282495551955,0.221570555494393,0.24701928292792255,0.2601469942125566,0.15344199012452991,0.03513787096086415,0.12734237979735058,0.01864801645775757,0.019656123829051925,0.06701012073493588,0.026364893695674445
-0.15000000223517418,14435,59.70211291998615,1.4686525805334256,9.317630758572912,9.511603740907516,11.167301697263596,4.953238656044337,0.2909594735019051,2.8818843089712507,0.027710426047800486,0.020782819535850365,0.5957741600277104,0.062348458607551095,0.4082513170237169,0.10012403725842547,0.24193894532847857,0.2441827193743659,0.2621513856155695,0.18059465573294367,0.04483065927170503,0.13924512547645096,0.013853293221615303,0.011997719526980527,0.06405231947074104,0.020776339641846477
-0.05000000074505806,13044,61.468874578350196,1.2879484820607177,9.736277215578044,8.264336093222937,9.452621895124196,5.389451088623122,0.16865992026985588,3.342532965348053,0.030665440049064706,0.06899724011039558,0.6899724011039559,0.09966268015946028,0.426116236744831,0.09872540855892387,0.25956593214906865,0.24108361470854323,0.2561584506839676,0.1977136498891073,0.03592807930750222,0.15738022414436337,0.015330368921240983,0.022991144302464822,0.07247813604915802,0.02762767657976443
0.05000000074505806,12159,62.32420429311622,1.1843079200592153,10.57652767497327,6.604161526441319,8.446418290977876,6.225840940866847,0.1562628505633687,3.4624557940620115,0.04112180277983387,0.09046796611563451,0.7730898922608767,0.11514104778353484,0.43945120398372817,0.09810617552340496,0.27889992059434066,0.22522867238165206,0.25218835740075185,0.21912486946698945,0.03582113613109447,0.16580259093120522,0.018386447688899108,0.027264776785891745,0.07942931226190693,0.03075501829587923
0.15000000223517418,11374,63.759451380341126,0.949534024969228,10.515210128362932,5.354316863020925,6.972041498153684,6.778617900474767,0.18463161596623878,4.545454545454546,0.061543871988746265,0.07912783541410233,0.712150518726921,0.08791981712678038,0.4507264614351015,0.09093412983628792,0.2876252288472709,0.21107938858377634,0.23879768649798178,0.23570659485394915,0.04025271055643248,0.19531264191597558,0.02325423805926964,0.02636550771567004,0.07884557734546328,0.027790462635090173
0.2500000037252903,10417,64.21234520495344,0.9599692809830085,10.454065469904963,4.8670442545838535,6.086205241432275,7.430162234808487,0.21119324181626187,4.819045790534703,0.08639723528847078,0.028799078429490258,0.7103772679274263,0.1343956993376212,0.46968268878459013,0.09553504643444934,0.29977417216938546,0.210827282401793,0.2342430204664912,0.2569582509525213,0.04497897879860883,0.20983804026255742,0.028786634937425382,0.016624761277472234,0.08228584360966208,0.03589461676219319
0.3500000052154064,9506,64.75909951609509,1.0730065221965075,10.382916053019146,4.123711340206185,5.343993267410057,8.23690300862613,0.1788344203660846,5.049442457395329,0.031559015358720806,0.11571638964864298,0.6416999789606564,0.06311803071744161,0.48997621009437536,0.10567194014315337,0.31286441567895684,0.20393925604462593,0.23067904013141768,0.2819792183480377,0.04333491699786615,0.2245802538225582,0.018217730663916146,0.03486961177855441,0.08189722448917838,0.02575969478139532
0.45000000670552254,8961,64.90347059479969,0.8146412230777815,10.077000334784064,3.3478406427854033,5.144515121080237,8.65974779600491,0.15623256332998547,5.802923780828033,0.03347840642785404,0.08927575047427742,0.8927575047427743,0.07811628166499274,0.5041825469471615,0.09495738299319814,0.31799683001622003,0.19002464535390248,0.23335935168527347,0.2971019392284064,0.041722278770781364,0.24698120544658042,0.019325531210738257,0.03154965174714343,0.09936677905978818,0.029513644993893754
0.5500000081956387,8225,66.77203647416412,0.8267477203647418,9.848024316109424,3.343465045592705,3.610942249240122,9.130699088145896,0.1458966565349544,5.386018237082067,0.0972644376899696,0.0729483282674772,0.668693009118541,0.0972644376899696,0.5193752141477685,0.09984258750065649,0.3285445196001633,0.1982193516628427,0.20571037006475415,0.3176088938937381,0.0420860022923207,0.24891072880217502,0.034371443929965134,0.02977016594381485,0.08986457259041723,0.034371443929965134
0.6500000096857548,7756,65.51057246003094,0.7993811242908716,10.636926250644663,2.6560082516761216,3.5069623517276947,9.695719443011862,0.2449716348633316,5.995358432181537,0.09025270758122744,0.12893243940175347,0.6704486848891181,0.06446621970087674,0.5397340163464892,0.10111491826185913,0.350080743836486,0.18257881557192582,0.20887893322760917,0.3359891773256813,0.05613146772496637,0.2695648893358302,0.0340969199388489,0.040745724623208045,0.09266230693540561,0.028820875542213253
